Date,Stock_symbol,Lsa_summary,sentiment
2023-05-29 00:00:00 UTC,AAPL,"Apple During Berkshire's most recent annual meeting, Buffett described Apple (NASDAQ: AAPL) as a ""better business than any other we own [outright]."" Buffett's affinity for dividend stocks reflects his preference for companies that exhibit strong fundamentals, generate consistent profits, and distribute a portion of their earnings to shareholders. Still, Buffett has called the food company a ""fabulous business"" and hasn't sold any shares even though the stock price has fallen and the dividend has been slashed.",5.0
2023-05-28 00:00:00 UTC,AAPL,"Microsoft (NASDAQ: MSFT) and Apple (NASDAQ: AAPL) provide essential services people use every day, and new technologies and product development are only strengthening their long-term growth prospects. AAPL data by YCharts. Windows and Office software are widely used in the consumer and enterprise spaces, and Microsoft has successfully migrated these products to subscription services in recent years, leading to robust growth in earnings that helped fuel the stock's performance.",4.0
2023-05-27 00:00:00 UTC,AAPL,"Apple (AAPL) Source: sylv1rob1 / Shutterstock.com The stability of Apple (NASDAQ:AAPL) makes it a desirable option for traders looking for a defensive investment amid tumultuous financial circumstances. On the date of publication, Chris MacDonald has a position in AAPL, META. Whether you possess prior experience in investment or are a novice, these leading stocks for growth could act as a financial buffer, providing protection during times of economic decline.",4.0
2023-05-26 00:00:00 UTC,AAPL,"By Mike Scarcella May 26 (Reuters) - A U.S. judge on Thursday approved Apple Inc's AAPL.O $50 million class-action settlement resolving consumer claims over certain defective MacBook keyboards, in a ruling that spurned challenges to the deal. U.S. District Judge Edward Davila in San Jose, California, federal court in his ruling called the settlement ""fair, adequate and reasonable."" Two lead plaintiffs' lawyers at Girard Sharp and Chimicles Schwartz Kriner & Donaldson-Smith in a statement said they ""look forward to getting the money out to our clients.""",3.0
2023-05-25 00:00:00 UTC,AAPL,"The green flag: A new multibillion-dollar deal with Apple Broadcom produces Wi-Fi, Bluetooth, GPS, wireless charging, and other radio frequency chips for Apple's (NASDAQ: AAPL) iPhones, iPads, and Macs. Analysts expect its revenue and adjusted EPS to rise 7% and 10%, respectively, this year, even as the macroeconomic headwinds rattle the broader markets. The red flag: The VMware deal is still stuck in the mud To diversify its business away from Apple and the cyclical semiconductor market, Broadcom expanded its infrastructure software division with its acquisitions of CA in 2018 and Symantec's enterprise security unit in 2019.",4.0
2023-05-24 00:00:00 UTC,AAPL,"On May 23, the analyst downgraded AAPL from “buy” to “hold.” They cited Apple’s reduction of its iPhone shipment forecast as a sign that revenue this quarter could fall short of expectations. Add in its strong potential to continue releasing innovative products, even if its AR/VR device flops, and it’s clear that AAPL is far from running out of growth runway. InvestorPlace - Stock Market News, Stock Advice & Trading Tips Big tech stocks have been on a tear so far this year, and Apple (NASDAQ:AAPL) is no exception.",2.0
2023-05-23 00:00:00 UTC,AAPL,"Image Source: Zacks Investment Research Stabilization Outside of Tech: A key argument in many bearish theses is that mega-cap tech stocks such as Apple (AAPL) and Advanced Micro Devices (AMD) are propping up the entire equity market. Click to get this free report Apple Inc. (AAPL) : Free Stock Analysis Report Advanced Micro Devices, Inc. (AMD) : Free Stock Analysis Report NVIDIA Corporation (NVDA) : Free Stock Analysis Report Invesco QQQ (QQQ): ETF Research Reports SPDR S&P 500 ETF (SPY): ETF Research Reports iShares Russell 2000 ETF (IWM): ETF Research Reports Alphabet Inc. (GOOGL) : Free Stock Analysis Report ARK Innovation ETF (ARKK): ETF Research Reports Carvana Co. (CVNA) : Free Stock Analysis Report To read this article on Zacks.com click here. As investors patiently wait for the outcome of the debt ceiling negotiations from Washington, the U.S. Federal Reserve Meeting Wednesday, and the fallout from the banking crisis, there is a lot to digest.",3.0
2023-05-22 00:00:00 UTC,AAPL,"Several companies, including Apple AAPL, Uber Technologies UBER, and Applied Materials AMAT, all delivered results that had investors celebrating post-earnings. Image Source: Zacks Investment Research It’s worth noting that investors will have to fork up a premium for AAPL shares, with the current 29.2X forward earnings multiple sitting well above the five-year median and Zacks Computer and Technology sector average. And all three stocks above – Apple AAPL, Uber Technologies UBER, and Applied Materials AMAT – delivered results that had the market impressed post-earnings.",4.0
2023-05-21 00:00:00 UTC,AAPL,"AAPL Apple $175.16 GOOG GOOGL Alphabet $123.25 DDOG Datadog $92.09 U Unity Software $29.10 SOFI SoFi Technologies $4.93 SNOW Snowflake $176.82 BROS Dutch Bros $28.52 Growth Stocks To Buy: Apple (AAPL) Source: 3rdtimeluckystudio / Shutterstock Apple (NASDAQ:AAPL) has a potent brand image, with it boasting superior pricing power, a strength that has historically turned investor portfolios into massive treasure chests. With investors contemplating the effects of a potential recession and financial system instability, there has been a strategic rotation back into the most enticing growth stocks to buy. Additionally, it has made bold strides with aggressive share repurchases and dividends, underpinning its impressive $97 billion annual free cash flow balance.",4.0
2023-05-20 00:00:00 UTC,AAPL,"Apple (NASDAQ: AAPL) is building its ecosystem, attracting people with its innovative products. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market. Parkev Tatevosian is an affiliate of The Motley Fool and may be compensated for promoting its services.",5.0
2023-05-19 00:00:00 UTC,AAPL,"Chipmakers around the world have poured billions of dollars into the sector in recent years, with the United States and Europe backing the development of new plants after the COVID-19 pandemic showed the risk of relying on Taiwan and China. ""The UK's capital commitment is nothing but a rounding error in this industry,"" said Simon Thomas, CEO and founder of Paragraf, which describes itself as the only company in the world capable of manufacturing graphene to mass produce chips. Business leaders have become increasingly critical of Britain's strategy in recent months, saying they need joined-up support on everything from infrastructure to skills training and investment as they transition to a post-carbon future.",2.0
2023-05-18 00:00:00 UTC,AAPL,"While blocking apps by geography is not unheard of, the Montana law is notable for doing so at the state level, upending a single-market approach Apple AAPL.O and Alphabet's Google GOOGL.O have long been able to use for their U.S. app stores. May 18 (Reuters) - Montana took the unusual step on Wednesday of banning Chinese-owned short video app TikTok, with lawmakers of the sparsely populated western U.S. state saying they aimed to protect residents from alleged intelligence gathering by China. Enterprising young people in affected countries have an equally long track record of skirting the bans by downloading the apps while traveling internationally or using tools like virtual private networks (VPNs), which obscure their location.",3.0
2023-05-17 00:00:00 UTC,AAPL,"The other 37% came from its Create Solutions, which include its game development engine, Weta theatrical special effects division, and professional services (such as scanning digital twins of real-world objects) for nongaming markets. It expects the combination of ironSource with Unity Ads to boost its market share and drive the growth of its Grow business. Unfortunately, Unity still isn't anywhere close to breaking even on a generally accepted accounting principles (GAAP) basis due to the stock-based compensation expenses that gobbled up nearly a third of its revenue in the first quarter.",2.0
2023-05-16 00:00:00 UTC,AAPL,"Apple (NASDAQ: AAPL) and Microsoft (NASDAQ: MSFT) alone comprise close to 14.5% of the S&P's value. AAPL data by YCharts Indeed, the top 10 stocks in the S&P 500 have generated nearly 90% of the index's total return so far in 2023. The firm's chief U.S. equity strategist, Dubravko Lakos-Bujas, warned that this could point to a ""bearish outcome for the market.""",3.0
2023-05-15 00:00:00 UTC,AAPL,"One of the most well-known tech corporations is Apple (NASDAQ:AAPL). On the date of publication, Chris MacDonald has a position in AAPL, META. In the decades to come, innovation is expected to serve a key part in finding answers to problems including energy conservation, robotics, medical care and housing.",3.0
2023-05-14 00:00:00 UTC,AAPL,"For much of its existence, Apple (NASDAQ: AAPL) has been considered a growth stock. The company not only sells the enduringly popular suite of iGadgets and has thriving (if relatively niche) businesses in other hardware like desktop and laptop machines, it also makes plenty of coin from its App Store. So while Apple's figure is in line with the often miserly tech industry, it's a fair distance below that of classic dividend stocks like Coca-Cola (which offers 2.9%), McDonald's (2.1%), and 3M (a meaty 6%).",2.0
